comment_text,likes,replies,Analysis_comments
"Veganism changed my relationship with food too And I'm so grateful to you for recommending the minimalist Baker as I can finally cook . After hating exercise my entire life I have now joined a kickboxing gym and the impact it has had on my mental health is amazing. I feel the best I've ever felt, a workout works better than any anti depressant I've ever taken and I can't believe it",0,0,Neutral
"I would have never known this side to you thanks for sharing You are definitely one of the reasons why I started thinking more about vegan choices/ meals, and why I one day want to transition completely into that eating lifestyle x",0,0,Neutral
I really struggle trying to be Vegan and working full time ,0,0,Neutral
Your arms are huge and fingers are fat. No wonder youe wearing black.,0,0,Neutral
"Nothing better, or healthier, than a delicious, juicy sirloin steak from a 7 week+ hung side of beef.",0,0,Neutral
I love your food videos  They motivate me so much to eat better & to cook more & I love seeing meal ideas ,0,0,Neutral
<3,0,0,Neutral
I _わ_ you so much Kiera _わわ_,0,0,Neutral
"What a brilliant video Kiera, huge respect for you for opening up about something so personal. Ie had huge up and downs with food and my weight and have chronic ibs which makes things even more difficult Have been wanting to go vegan myself for a long time but with ibs it extremely difficult and I haven found a way yet. Our relationships with food are such a complicated thing and the focus is always on weight loss above everything so thank you for talking about it from a different angle.",0,0,Neutral
I too find it so hard_ to motivate myself to exercise It'd be great if you could share your journey when you get started ... it really is a mountain to climb ... Does Alex exercise? It's lovely he became vegan with you. Thank you for your videos,0,0,Neutral
"I don't eat fruit. I eat pretty much all veg, but can't get over the fruit mental block :( hopefully one day",0,0,Neutral
"I adore you. And I love your whatieatinaday videos so much more than most others, because they include a variety of foods of all kinds.",0,0,Neutral
Thank you for producing such an honest video about food. I too had a big problem with textures of food growing up and it is nice to hear someone talking about it I completely agree than Minamilist Baker is a life saver  has opened my eyes as well. I have only been vegan for 4 months now and have been enjoying getting to know you through your channel. It takes a lot of courage to go online and talk about these things and I really respect you for having the confidence to do so.,0,0,Neutral
"I didnt get my weight loss ca. 1,5 years after I went vegan. All the other people mentioned it to me and they still do. Sure, I realized I could downsize my wardrobe here and there in the sizes I needed to buy. I still don't weigh myself. That's what I stopped since I moved out from my parents house. Avery helpful video. Thank you Kiera. All the love. <3",0,0,Neutral
Wow this helped me a lot and opened my eyes. I'm vegetarian and I stress over a lot and I found myself gaining weight rather then losing it. Then again my diet isn't the greatest.. but you've inspired me. I honestly always wanted to go vegan and I will get there one day but thanks for inspiring me_わわわ_,0,0,Neutral
Just found you through this video loved it I wish I wash brave enough to talk about weight mental health and veganism on youtube but I love watching videos about it ,0,0,Neutral
"I think your food videos are really awesome You show that you can eat what ever tasty food you want when you go vegan and you're not hard on your self and you show it for what it is, delicious Anyone who's is vegan and promoting it is admirable. Not everyone needs or wants to be a health guru. You do you You're doing great work.",0,0,Neutral
"oh my god, thanks a lot for sharing.",0,0,Neutral
Veganism is so beneficial in so many different waysnnLoved this video <3,0,0,Neutral
You look So gorgeous in this video,0,0,Neutral
"Thank you for sharing this, KierannI used to struggle with eating disorders and when I'm in a bad place in my life, they would come back to haunt me. I recently made a big decision of following a long oppressed dream (becoming an artist) and everything immidiately clicked in place, including my relationship with food. I feel like eating disorders are often (at least for me) only the symptom of something else, something that  as you said  cannot be put into words, cannot be understood. So the ED becomes a cooping mechanism.nnRealizing this and turning my life around helped a great deal. Also educating myself on food in general and cutting meat and most of processed food out of my diet made me awere of my health more. Following you here and watching your food related videos always make me feel more confident and happy :D I'm not vegan, but I love how you show the world that veganism is not some kind of elite lifestyle for the priviliged, but something normal that can be enjoyed by anyone. :) Thank you ^^",0,0,Neutral
"My cat came to sit with my when I clicked on your video. Kind of sweet :)nI (like so so so many others) have struggeled with food from a young age. I'm 29 and I'm still not OK with it, but since going vegan it's gotten better. I focus more on health than on weight and slowly but surely I think I'm actually heading somewhere :) nThank you so much for sharing. You're such a wonderful and inspiring human being xx",0,0,Neutral
"Self defence classes? Hell yeah, become more like Xena",0,0,Neutral
"I love this. I relate to this so much and I can say right now, my relationship with food is not the greatest. No one would even consider me fat but I was very overweight when I was younger and I still tend to feel like a little fat girl this was inspiring.",0,0,Neutral
"I had a very similar experience with food, I hadn't eaten onions until I was about 17 and only tried courgettes this year I do not like a lot of food textures and I have a lot of food aversions It was really nice listening to someone else talk about this The environment I grew up in wasn't good, and I was fed nothing but chicken nuggets and chips and other freezer food, when I moved in with my other parent at 14 it was mad, I'd never really seen fresh vegetables in my home before that and it's been such a long journey to start eating properly and enjoying food Cooking is a big part of my life now and I also find it very therapeutic I recently got into exercising, an I've been doing the wii fit aha, retro I know, but it's nice exercising when nobody can see you",0,0,Neutral
Thank you for this video. My eating disorder history is different but it is nice to see that you have gotten better and made progress. Seeing you talk about it and how it got easier is really encouraging.,0,0,Neutral
Thank you so much for this video. I'm on my own journey to resolving my life long issues with exercise and food and it is so inspiring to see someone who has gone through simillar struggles and has come so far. No matter how many videos I watch of super healthy exercise and diet people I watch I never know where to begin but your channel actually makes it seem possible. Thank you for showing me that I'm not alone.,0,0,Neutral
"Ah I so proud of you (And Alex) thank you for sharing this with us  youe so amazing and definitely continue to inspire me. Il forever love your videos, super chill and feels like I hanging with my friend _わ_ (Ie stuck around since your red hair days And your pink/ purple fringe and blue hair days lol) so glad youe stuck with YouTube. Thank you  much love ",0,0,Neutral
"This video made me tear up. Your story is very similar to mine, wow. I did eat more of a variety of foods at home as a child, but still did a lot of overeating. The part where you talk about being a great student but still dreading school, being very introverted, wondering why you couldn't be like the other kids, was me as well. I'm in the process of making the switch to vegetarianism right now. Two months in, and I thought it would be hard, but I've been figuring out lots of recipes that I love which makes it easier every day. _わ_ (And trying to refrain from putting cheese on EVERYTHING .) Anyway, thank you for sharing your story. _わ_",0,0,Neutral
